50         0.5   -0.974847 0.000955313
50    0.515152   -0.969479 0.000893759
50    0.530303   -0.963476 0.000969803
50    0.545455   -0.958138 0.000890409
50    0.560606   -0.952269 0.000872022
50    0.575758    -0.94601 0.000993228
50    0.590909   -0.939622 0.000902238
50    0.606061   -0.933183  0.00102959
50    0.621212   -0.926324 0.000905226
50    0.636364   -0.920521 0.000859779
50    0.651515   -0.912857 0.000850665
50    0.666667   -0.906286  0.00075496
50    0.681818   -0.899772 0.000662337
50     0.69697   -0.892345 0.000663799
50    0.712121    -0.88592 0.000576584
50    0.727273   -0.879132 0.000554279
50    0.742424    -0.87326 0.000518352
50    0.757576   -0.866375 0.000541311
50    0.772727   -0.859835  0.00048079
50    0.787879   -0.853132 0.000489602
50     0.80303   -0.846425  0.00047756
50    0.818182   -0.839931 0.000383063
50    0.833333   -0.833117 0.000394936
50    0.848485   -0.826819 0.000408026
50    0.863636   -0.820393 0.000429879
50    0.878788   -0.814121 0.000447752
50    0.893939   -0.807486  0.00042325
50    0.909091   -0.800945 0.000410952
50    0.924242   -0.794088  0.00039557
50    0.939394   -0.787323 0.000386305
50    0.954545   -0.780946 0.000386809
50    0.969697   -0.774301 0.000401342
50    0.984848   -0.767846 0.000395059
50           1   -0.761513 0.000388221
50     1.01515   -0.755119 0.000382165
50      1.0303   -0.748683  0.00035286
50     1.04545   -0.742639 0.000336073
50     1.06061   -0.736316 0.000324149
50     1.07576   -0.730331 0.000349933
50     1.09091   -0.724513 0.000293285
50     1.10606    -0.71842 0.000276428
50     1.12121   -0.712563 0.000239715
50     1.13636   -0.706748  0.00025193
50     1.15152   -0.700869 0.000233185
50     1.16667   -0.695127  0.00025822
50     1.18182   -0.689295 0.000264672
50     1.19697    -0.68368 0.000276861
50     1.21212   -0.677848 0.000273922
50     1.22727   -0.672352 0.000293173
50     1.24242    -0.66665 0.000294221
50     1.25758   -0.661199 0.000306027
50     1.27273   -0.656023 0.000314409
50     1.28788   -0.650702 0.000297916
50     1.30303    -0.64557 0.000304358
50     1.31818   -0.640396    0.000296
50     1.33333    -0.63532 0.000312497
50     1.34848   -0.630236  0.00031301
50     1.36364   -0.625225 0.000310688
50     1.37879    -0.62033 0.000300437
50     1.39394   -0.615474 0.000305783
50     1.40909   -0.610677 0.000297993
50     1.42424   -0.605908 0.000284862
50     1.43939   -0.601214 0.000282763
50     1.45455   -0.596482  0.00030342
50      1.4697   -0.591885 0.000322836
50     1.48485   -0.587307 0.000311047
50         1.5   -0.582868 0.000305714
50     1.51515   -0.578479 0.000297909
50      1.5303    -0.57404 0.000296919
50     1.54545   -0.569692 0.000292277
50     1.56061   -0.565425 0.000287267
50     1.57576   -0.561217 0.000284592
50     1.59091   -0.557152 0.000296853
50     1.60606   -0.553089 0.000286351
50     1.62121   -0.548905 0.000287912
50     1.63636   -0.544887 0.000281731
50     1.65152   -0.540882 0.000284661
50     1.66667   -0.537046 0.000277684
50     1.68182   -0.533152 0.000283463
50     1.69697   -0.529336 0.000268509
50     1.71212   -0.525632  0.00026455
50     1.72727   -0.521869  0.00027222
50     1.74242   -0.518245 0.000255781
50     1.75758    -0.51456 0.000256855
50     1.77273   -0.511026 0.000257939
50     1.78788   -0.507459 0.000261536
50     1.80303   -0.503961 0.000264773
50     1.81818   -0.500544 0.000270126
50     1.83333   -0.497184 0.000275826
50     1.84848   -0.493755 0.000269567
50     1.86364   -0.490408 0.000268256
50     1.87879   -0.487085 0.000268878
50     1.89394   -0.483886 0.000254331
50     1.90909   -0.480705 0.000247488
50     1.92424   -0.477469 0.000252444
50     1.93939   -0.474336 0.000258965
50     1.95455   -0.471232 0.000254528
50      1.9697   -0.468172 0.000255681
50     1.98485   -0.465184 0.000254349
50           2   -0.462169 0.000256912
