           1        4741     1.40824     1.40824           0
           2        4875     1.52201     1.46513   0.0568869
           3        4940      1.5419     1.49072   0.0416367
           4        4890     1.51541     1.49689    0.030082
           5        4942     1.53033     1.50358   0.0242423
           6        4870     1.47656     1.49908   0.0202996
           7        4785     1.45576     1.49289    0.018238
           8        4847      1.4741     1.49054   0.0159682
           9        4969     1.50847     1.49253   0.0142228
          10        4831     1.46044     1.48932   0.0131199
          11        4811     1.52934     1.49296   0.0124126
          12        4908      1.5311     1.49614   0.0117685
          13        4955     1.51985     1.49796    0.010978
          14        4932     1.48418     1.49698   0.0102112
          15        4910     1.53688     1.49964  0.00987127
          16        4817      1.4383      1.4958  0.00999806
          17        4845     1.46346      1.4939  0.00958227
          18        4846      1.4795      1.4931  0.00906963
          19        4949     1.56755     1.49702   0.0094314
          20        4896     1.47967     1.49615  0.00898936
          21        4878     1.50002     1.49634  0.00855257
          22        4784     1.44956     1.49421  0.00842716
          23        4865     1.48813     1.49395  0.00805676
          24        4815     1.47011     1.49295  0.00777744
          25        4789     1.49941     1.49321  0.00746433
          26        4954     1.54163     1.49507  0.00740938
          27        4819     1.52045     1.49601  0.00719138
          28        4883     1.49268      1.4959  0.00693081
          29        4830     1.47181     1.49506  0.00673892
          30        4828     1.49144     1.49494  0.00651153
          31        4776     1.47687     1.49436  0.00632492
          32        4935     1.50384     1.49466  0.00613124
          33        4910     1.57553     1.49711  0.00642809
          34        4738     1.44638     1.49562  0.00641213
          35        4826     1.49708     1.49566  0.00622637
          36        4928      1.5307     1.49663  0.00612873
          37        4934     1.53566     1.49769  0.00605338
          38        4808     1.48047     1.49723  0.00590932
          39        4919     1.50404     1.49741  0.00575845
          40        4949     1.48267     1.49704  0.00562472
          41        4743     1.50793      1.4973  0.00549224
          42        4947     1.50822     1.49756  0.00536618
          43        4781     1.49837     1.49758  0.00523994
          44        5067     1.51474     1.49797  0.00513429
          45        4978     1.54298     1.49897   0.0051176
          46        4910     1.51908     1.49941  0.00502415
          47        4740      1.4735     1.49886  0.00494691
          48        4849     1.47231     1.49831  0.00487423
          49        4911     1.53997     1.49916  0.00484885
          50        4900     1.49396     1.49905  0.00475202
          51        4890     1.54025     1.49986  0.00472743
          52        4865      1.4548     1.49899  0.00471593
          53        4841     1.50248     1.49906  0.00462656
          54        4812     1.49007     1.49889  0.00454312
          55        4994     1.47967     1.49854  0.00447343
          56        4838     1.51738     1.49888  0.00440568
          57        4847     1.50109     1.49892  0.00432787
          58        4867     1.45406     1.49814  0.00432234
          59        4880     1.48323     1.49789  0.00425597
          60        4846     1.46834      1.4974  0.00421332
          61        4958     1.53722     1.49805  0.00419479
          62        4965     1.54567     1.49882  0.00419743
          63        4823     1.50693     1.49895  0.00413227
          64        4911     1.52962     1.49943  0.00409533
          65        4946      1.5218     1.49977   0.0040465
          66        4815     1.49992     1.49977  0.00398472
          67        4908     1.54619     1.50047  0.00398547
          68        4875     1.47085     1.50003  0.00395051
          69        4858     1.49687     1.49999   0.0038931
          70        4827     1.51797     1.50024  0.00384568
          71        5002     1.58002     1.50137  0.00395412
          72        4912     1.49035     1.50121  0.00390182
          73        4841     1.49813     1.50117  0.00384823
          74        4843     1.49952     1.50115  0.00379594
          75        4810     1.46937     1.50073  0.00376887
          76        4878     1.48695     1.50054  0.00372336
          77        4799     1.48236     1.50031  0.00368227
          78        4842     1.50682     1.50039  0.00363571
          79        4870     1.50728     1.50048  0.00359045
          80        4906      1.5061     1.50055  0.00354599
          81        4776     1.49598     1.50049  0.00350239
          82        4705     1.55028      1.5011  0.00351229
          83        4943     1.56221     1.50184  0.00354698
          84        4716     1.37893     1.50037  0.00379769
          85        4844     1.51231     1.50051  0.00375537
          86        4940     1.48265     1.50031  0.00371726
          87        4838     1.50567     1.50037   0.0036748
          88        4854     1.53299     1.50074  0.00365167
          89        4818     1.47978      1.5005  0.00361807
          90        4834     1.50059      1.5005  0.00357765
          91        4838     1.46962     1.50016  0.00355436
          92        4927     1.51394     1.50031   0.0035187
          93        4813     1.49449     1.50025  0.00348122
          94        4858     1.43872      1.4996  0.00350565
          95        4944      1.4607     1.49919  0.00349263
          96        4689     1.40447      1.4982  0.00359414
          97        4943     1.53421     1.49857  0.00357622
          98        4832     1.56364     1.49924  0.00360127
          99        4818     1.49487     1.49919  0.00356498
         100        4913     1.51577     1.49936  0.00353304
