           1      1.8296      1.8296           0
           2     1.87711     1.85335   0.0237567
           3     1.87858     1.86176   0.0160878
           4     1.87365     1.86473   0.0117577
           5     1.88557      1.8689   0.0100157
           6     1.95617     1.88344   0.0166862
           7     1.92199     1.88895   0.0151391
           8     1.92087     1.89294   0.0137044
           9     1.91534     1.89543   0.0123397
          10     1.95419     1.90131   0.0125038
          11     1.96677     1.90726   0.0127804
          12     1.88367     1.90529   0.0118314
          13     1.87795     1.90319   0.0110846
          14     1.87599     1.90124   0.0104447
          15      1.8863     1.90025  0.00977434
          16     1.87305     1.89855  0.00929974
          17     1.82541     1.89425  0.00973761
          18     1.82942     1.89064  0.00986189
          19     1.87513     1.88983  0.00936407
          20     1.85361     1.88802  0.00906628
          21     1.87292      1.8873  0.00865366
          22     1.84842     1.88553   0.0084381
          23     1.82861     1.88306  0.00843418
          24     1.83661     1.88112  0.00830376
          25     1.83024     1.87909  0.00822061
          26     1.82939     1.87717  0.00812612
          27     1.83541     1.87563   0.0079709
          28     1.86087      1.8751  0.00769903
          29     1.88216     1.87534  0.00743279
          30     1.89009     1.87584  0.00719756
          31     1.92523     1.87743  0.00714154
          32      1.8898     1.87782  0.00692556
          33     1.85944     1.87726  0.00673548
          34     1.90315     1.87802  0.00657859
          35     1.93331      1.8796  0.00658028
          36     1.93767     1.88121  0.00659516
          37     1.87936     1.88116  0.00641463
          38     1.83661     1.87999  0.00635265
          39     1.93093      1.8813    0.006324
          40     1.89787     1.88171  0.00617778
          41     1.92601     1.88279  0.00612133
          42     1.92356     1.88376  0.00605214
          43      1.9406     1.88508  0.00605573
          44     1.99078     1.88749  0.00638561
          45     1.99796     1.88994  0.00670754
          46     1.91268     1.89044   0.0065787
          47      1.9122      1.8909  0.00645385
          48     1.88457     1.89077  0.00631934
          49     1.85428     1.89002  0.00623367
          50     1.91123     1.89045  0.00612243
          51      1.9088     1.89081  0.00601196
          52     1.88201     1.89064  0.00589764
          53     1.86681     1.89019  0.00580273
          54     1.90571     1.89047  0.00570151
          55     1.91357     1.89089  0.00561261
          56     1.86613     1.89045  0.00552919
          57     1.91416     1.89087  0.00544722
          58     1.89051     1.89086  0.00535249
          59     1.92715     1.89148  0.00529681
          60     1.89105     1.89147  0.00520779
          61      1.8916     1.89147   0.0051217
          62     1.92692     1.89204  0.00507075
          63     1.86216     1.89157  0.00501211
          64     1.88189     1.89142  0.00493549
          65     1.92778     1.89198  0.00489106
          66     1.89943     1.89209   0.0048177
          67     1.89835     1.89218  0.00474617
          68     1.90031      1.8923  0.00467738
          69     1.89492     1.89234  0.00460925
          70     1.87628     1.89211  0.00454872
          71     1.88311     1.89199  0.00448598
          72     1.86148     1.89156  0.00444348
          73     1.85493     1.89106  0.00441082
          74     1.86159     1.89066  0.00436899
          75     1.89325      1.8907  0.00431048
          76     1.92692     1.89117  0.00428001
          77     1.87512     1.89096   0.0042292
          78     1.84749     1.89041  0.00421167
          79     1.85908     1.89001  0.00417688
          80     1.89778     1.89011  0.00412549
          81     1.91013     1.89035  0.00408173
          82     1.90304     1.89051  0.00403461
          83     1.90912     1.89073  0.00399201
          84     1.94044     1.89133  0.00398833
          85     1.92448     1.89172  0.00396038
          86        1.94     1.89228  0.00395413
          87     1.92357     1.89264  0.00392493
          88     1.91724     1.89292  0.00389013
          89     1.96044     1.89367  0.00392028
          90     1.92157     1.89398  0.00388885
          91     1.95096     1.89461  0.00389651
          92     1.91114     1.89479   0.0038581
          93     1.95394     1.89543  0.00386903
          94     1.86109     1.89506  0.00384504
          95     1.86814     1.89478  0.00381489
          96     1.89003     1.89473  0.00377527
          97      1.8309     1.89407  0.00379365
          98     1.83753     1.89349  0.00379882
          99     1.83303     1.89288  0.00380952
         100     1.85465      1.8925  0.00379056
