           1   0.0531742   0.0531742           0
           2   0.0586258      0.0559   0.0027258
           3   0.0522388   0.0546796   0.0019915
           4   0.0549486   0.0547468  0.00140981
           5   0.0529536   0.0543882  0.00114942
           6   0.0547733   0.0544524 0.000940686
           7    0.053032   0.0542495  0.00082051
           8   0.0512293   0.0538719 0.000804642
           9   0.0530005   0.0537751 0.000716203
          10   0.0524147   0.0536391 0.000654877
          11   0.0495334   0.0532658 0.000700142
          12   0.0514545   0.0531149 0.000656721
          13   0.0535517   0.0531485  0.00060503
          14   0.0495968   0.0528948 0.000614921
          15   0.0537898   0.0529545 0.000575561
          16   0.0547289   0.0530654 0.000549692
          17   0.0517775   0.0529896 0.000521873
          18   0.0518705   0.0529274 0.000495939
          19   0.0524727   0.0529035 0.000469722
          20   0.0517899   0.0528478 0.000449082
          21   0.0480482   0.0526193 0.000484464
          22   0.0517411   0.0525794  0.00046364
          23   0.0523571   0.0525697 0.000443129
          24   0.0510133   0.0525048 0.000429191
          25   0.0539813   0.0525639  0.00041588
          26   0.0517916   0.0525342 0.000400668
          27   0.0492247   0.0524116 0.000404558
          28   0.0527236   0.0524228 0.000390001
          29    0.051183     0.05238 0.000378734
          30    0.051963   0.0523661 0.000366155
          31   0.0560397   0.0524846 0.000373447
          32   0.0517091   0.0524604   0.0003624
          33   0.0505149   0.0524014  0.00035616
          34   0.0523373   0.0523995 0.000345531
          35   0.0537228   0.0524373 0.000337637
          36   0.0569826   0.0525636 0.000351576
          37    0.051452   0.0525336  0.00034326
          38   0.0503772   0.0524768 0.000338889
          39     0.05571   0.0525597 0.000340337
          40   0.0501163   0.0524986 0.000337297
          41    0.052468   0.0524979 0.000328968
          42    0.052607   0.0525005 0.000321051
          43    0.052181    0.052493 0.000313583
          44   0.0512698   0.0524652 0.000307632
          45   0.0576087   0.0525795 0.000321707
          46    0.050876   0.0525425 0.000316808
          47   0.0522795   0.0525369 0.000310045
          48   0.0534716   0.0525564 0.000304141
          49   0.0514154   0.0525331 0.000298778
          50   0.0563495   0.0526094 0.000302529
          51   0.0545935   0.0526483 0.000299079
          52   0.0531188   0.0526574  0.00029341
          53   0.0514583   0.0526348 0.000288709
          54    0.055862   0.0526945 0.000289547
          55   0.0542306   0.0527225 0.000285602
          56   0.0532976   0.0527327 0.000280644
          57   0.0573018   0.0528129 0.000287094
          58   0.0519595   0.0527982 0.000282484
          59   0.0554455    0.052843 0.000281257
          60   0.0522253   0.0528327 0.000276721
          61   0.0512892   0.0528074 0.000273321
          62   0.0558445   0.0528564 0.000273302
          63   0.0512573    0.052831 0.000270124
          64   0.0512259    0.052806  0.00026705
          65   0.0526847   0.0528041 0.000262916
          66   0.0527682   0.0528036 0.000258903
          67   0.0511438   0.0527788  0.00025621
          68   0.0530021   0.0527821 0.000252435
          69   0.0531176   0.0527869 0.000248797
          70   0.0542994   0.0528085 0.000246167
          71   0.0536085   0.0528198 0.000242937
          72   0.0524128   0.0528141 0.000239606
          73    0.052539   0.0528104 0.000236331
          74   0.0523318   0.0528039 0.000233205
          75   0.0515969   0.0527878 0.000230637
          76   0.0555752   0.0528245 0.000230518
          77   0.0507154   0.0527971 0.000229148
          78   0.0505805   0.0527687 0.000227969
          79   0.0540849   0.0527853  0.00022568
          80   0.0508939   0.0527617 0.000224092
          81    0.049768   0.0527247 0.000224373
          82   0.0509353   0.0527029 0.000222692
          83   0.0518456   0.0526926 0.000220235
          84   0.0563553   0.0527362 0.000221923
          85   0.0490711   0.0526931 0.000223496
          86   0.0512557   0.0526764 0.000221513
          87   0.0515496   0.0526634 0.000219335
          88   0.0518268   0.0526539 0.000217036
          89   0.0530294   0.0526581 0.000214625
          90   0.0556327   0.0526912 0.000214785
          91   0.0549357   0.0527158 0.000213839
          92   0.0507601   0.0526946 0.000212568
          93   0.0584013   0.0527559  0.00021904
          94   0.0520931   0.0527489 0.000216812
          95   0.0496959   0.0527168 0.000216912
          96   0.0541442   0.0527316 0.000215155
          97   0.0529371   0.0527337 0.000212936
          98   0.0522762   0.0527291 0.000210803
          99   0.0509105   0.0527107  0.00020947
         100   0.0528737   0.0527123 0.000207371
