           1   -0.337164   -0.337164           0
           2   -0.384582   -0.360873   0.0237089
           3    -0.38603   -0.369258   0.0160527
           4   -0.381145    -0.37223   0.0117335
           5   -0.393118   -0.376408   0.0100029
           6   -0.463705   -0.390957   0.0166851
           7   -0.429642   -0.396484   0.0151458
           8   -0.428651   -0.400504   0.0137191
           9   -0.423241   -0.403031     0.01236
          10   -0.462061   -0.408934   0.0125324
          11   -0.474611   -0.414904   0.0128123
          12    -0.39132   -0.412939   0.0118599
          13   -0.385499   -0.410828   0.0111119
          14   -0.383516   -0.408877   0.0104709
          15   -0.393874   -0.407877  0.00979909
          16    -0.38061   -0.406173  0.00932329
          17   -0.332956   -0.401866  0.00975943
          18    -0.33697   -0.398261  0.00988242
          19   -0.382685   -0.397441  0.00938371
          20   -0.361188   -0.395628  0.00908484
          21   -0.380536    -0.39491  0.00867124
          22   -0.356049   -0.393143   0.0084543
          23   -0.336241   -0.390669   0.0084487
          24   -0.344168   -0.388732  0.00831783
          25   -0.337739   -0.386692  0.00823478
          26     -0.3369   -0.384777   0.0081402
          27   -0.342946   -0.383228  0.00798466
          28   -0.368423   -0.382699  0.00771236
          29   -0.389805   -0.382944   0.0074457
          30   -0.397843   -0.383441  0.00721035
          31   -0.432965   -0.385038  0.00715453
          32   -0.397491   -0.385427  0.00693826
          33   -0.367066   -0.384871   0.0067477
          34   -0.410833   -0.385635  0.00659062
          35   -0.441007   -0.387217   0.0065922
          36    -0.44515   -0.388826   0.0066055
          37   -0.386766    -0.38877  0.00642473
          38    -0.34411   -0.387595  0.00636286
          39   -0.438512     -0.3889  0.00633358
          40   -0.405413   -0.389313    0.006187
          41   -0.433585   -0.390393  0.00613006
          42   -0.431168   -0.391364  0.00606059
          43   -0.448194   -0.392686  0.00606375
          44    -0.49842   -0.395089  0.00639316
          45   -0.505526   -0.397543  0.00671408
          46   -0.420292   -0.398037  0.00658509
          47   -0.419828   -0.398501  0.00646012
          48   -0.392185   -0.398369  0.00632547
          49   -0.361831   -0.397624  0.00623975
          50    -0.41873   -0.398046  0.00612824
          51   -0.416384   -0.398405  0.00601763
          52   -0.389607   -0.398236  0.00590319
          53   -0.374373   -0.397786  0.00580822
          54    -0.41333   -0.398074  0.00570691
          55   -0.421163   -0.398494  0.00561789
          56   -0.373708   -0.398051  0.00553439
          57   -0.421588   -0.398464  0.00545209
          58   -0.398013   -0.398456  0.00535727
          59    -0.43483   -0.399073  0.00530165
          60   -0.398822   -0.399068  0.00521254
          61   -0.399305   -0.399072  0.00512638
          62   -0.434532   -0.399644  0.00507535
          63   -0.369706   -0.399169   0.0050167
          64   -0.389429   -0.399017  0.00494003
          65   -0.435277   -0.399575  0.00489533
          66   -0.406966   -0.399687  0.00482188
          67    -0.40601   -0.399781  0.00475031
          68   -0.408055   -0.399903  0.00468151
          69   -0.402601   -0.399942  0.00461333
          70   -0.383878   -0.399712  0.00455273
          71   -0.390682   -0.399585  0.00448996
          72     -0.3691   -0.399162  0.00444736
          73   -0.362448   -0.398659  0.00441475
          74   -0.368993   -0.398258   0.0043731
          75   -0.400753   -0.398291  0.00431452
          76   -0.434499   -0.398768  0.00428395
          77   -0.382727   -0.398559  0.00423308
          78   -0.355093   -0.398002  0.00421545
          79   -0.366602   -0.397605  0.00418068
          80   -0.405373   -0.397702  0.00412924
          81   -0.417756   -0.397949  0.00408545
          82   -0.410685   -0.398105  0.00403831
          83   -0.416839    -0.39833  0.00399574
          84   -0.448127   -0.398923  0.00399214
          85   -0.432131   -0.399314  0.00396419
          86   -0.447793   -0.399878  0.00395817
          87   -0.431283   -0.400239  0.00392903
          88   -0.424799   -0.400518  0.00389414
          89   -0.468029   -0.401276  0.00392415
          90   -0.429226   -0.401587  0.00389271
          91   -0.458634   -0.402214  0.00390041
          92   -0.418717   -0.402393  0.00386195
          93    -0.46146   -0.403028  0.00387263
          94   -0.368654   -0.402662  0.00384863
          95   -0.375621   -0.402378  0.00381852
          96   -0.397547   -0.402327  0.00377887
          97   -0.338485   -0.401669  0.00379719
          98   -0.345081   -0.401092  0.00380234
          99   -0.340721   -0.400482  0.00381282
         100   -0.362391   -0.400101  0.00379367
