          10           0           0           0           0           0
          10           1   0.0256496           0           0           0
          10           2   0.0512993           0           0           0
          10           3   0.0769489           0           0           0
          10           4    0.102599           0           0           0
          10           5    0.128248           0           0           0
          10           6    0.153898           0           0           0
          10           7    0.179547           0           0           0
          10           8    0.205197           0           0           0
          10           9    0.230847           0           0           0
          10          10    0.256496           0           0           0
          10          11    0.282146           0           0           0
          10          12    0.307796           0           0           0
          10          13    0.333445           0           0           0
          10          14    0.359095           0           0           0
          10          15    0.384745           0           0           0
          10          16    0.410394           0           0           0
          10          17    0.436044           0           0           0
          10          18    0.461694           0           0           0
          10          19    0.487343           0           0           0
          10          20    0.512993           0           0           0
          10          21    0.538642           0           0           0
          10          22    0.564292           0           0           0
          10          23    0.589942           0           0           0
          10          24    0.615591           0           0           0
          10          25    0.641241           0           0           0
          10          26    0.666891           0           0           0
          10          27     0.69254           0           0           0
          10          28     0.71819           0           0           0
          10          29     0.74384           0           0           0
          10          30    0.769489           0           0           0
          10          31    0.795139           0           0           0
          10          32    0.820788           0           0           0
          10          33    0.846438           0           0           0
          10          34    0.872088           0 0.000733642  0.00050784
          10          35    0.897737   0.0095273   0.0215663  0.00267875
          10          36    0.923387    0.158127    0.168615  0.00489581
          10          37    0.949037    0.568956    0.577261  0.00831904
          10          38    0.974686     1.28724     1.22847   0.0204456
          10          39     1.00034     1.96655      1.8775   0.0234977
          10          40     1.02599     2.29389     2.35857   0.0307561
          10          41     1.05164     2.50791     2.52489   0.0355054
          10          42     1.07728     2.51517       2.582   0.0270552
          10          43     1.10293     2.41067     2.41084   0.0236208
          10          44     1.12858     2.18558     2.16249   0.0169649
          10          45     1.15423     1.97141     1.91932    0.015162
          10          46     1.17988     1.67097      1.7421   0.0290651
          10          47     1.20553     1.58587     1.53406   0.0239659
          10          48     1.23118     1.46918     1.38491   0.0225886
          10          49     1.25683      1.2839     1.27058   0.0230763
          10          50     1.28248     1.12784     1.13892   0.0171888
          10          51     1.30813    0.998036     1.03783   0.0157617
          10          52     1.33378    0.882757    0.938637   0.0204298
          10          53     1.35943    0.897736    0.876685   0.0112189
          10          54     1.38508     0.78057    0.806148   0.0129406
          10          55     1.41073    0.733914     0.77247   0.0131629
          10          56     1.43638    0.703036     0.73364   0.0164058
          10          57     1.46203    0.682427    0.727526   0.0163197
          10          58     1.48768    0.783054    0.701591   0.0149656
          10          59     1.51333    0.752638    0.679903   0.0137634
          10          60     1.53898    0.695756    0.672285   0.0122682
          10          61     1.56463    0.667253    0.666503   0.0106603
          10          62     1.59028    0.615613     0.67044   0.0162961
          10          63     1.61593    0.615056    0.663188   0.0118886
          10          64     1.64158    0.661466    0.691692   0.0113471
          10          65     1.66723    0.719279    0.715208  0.00719082
          10          66     1.69288    0.727924    0.734243   0.0135695
          10          67     1.71853    0.739098    0.760373   0.0120075
          10          68     1.74418    0.760016    0.813476   0.0115847
          10          69     1.76983    0.896269    0.870325   0.0102787
          10          70     1.79547     0.92549    0.916156  0.00652823
          10          71     1.82112    0.970673    0.957264  0.00700455
          10          72     1.84677     1.05228    0.969521   0.0174054
          10          73     1.87242     1.03738    0.995451   0.0121688
          10          74     1.89807     1.10471     1.06254  0.00774496
          10          75     1.92372     1.11432     1.11662   0.0031549
          10          76     1.94937     1.15048     1.11793  0.00678564
          10          77     1.97502      1.0939     1.15391  0.00972181
          10          78     2.00067     1.13653     1.18603   0.0140759
          10          79     2.02632     1.18601     1.21598  0.00905882
          10          80     2.05197     1.21047     1.22723   0.0120818
          10          81     2.07762     1.19163     1.22395    0.015155
          10          82     2.10327     1.20124     1.22192   0.0131949
          10          83     2.12892     1.21319     1.19738  0.00978329
          10          84     2.15457     1.18373     1.16736   0.0145889
          10          85     2.18022     1.16337      1.1502  0.00827898
          10          86     2.20587     1.18375     1.14057  0.00981336
          10          87     2.23152     1.15785     1.10052   0.0139888
          10          88     2.25717     1.13239     1.06885   0.0126981
          10          89     2.28282     1.06512      1.0459  0.00616356
          10          90     2.30847     1.04957     1.01677  0.00883099
          10          91     2.33412     1.00589    0.985006  0.00446201
          10          92     2.35977    0.965381     0.95506  0.00662942
          10          93     2.38542    0.940346    0.932755  0.00427309
          10          94     2.41107    0.875446    0.911786  0.00740516
          10          95     2.43672    0.854695    0.889703  0.00947372
          10          96     2.46237    0.852311    0.882507  0.00682344
          10          97     2.48802    0.883031     0.89859  0.00501775
          10          98     2.51366     0.85923    0.892948  0.00745284
          10          99     2.53931    0.895631    0.900494  0.00494786
