           1     1.38163     1.38163           0
           2     1.44612     1.41387   0.0322428
           3     1.40699     1.41158   0.0187564
           4     1.33553     1.39257   0.0231813
           5     1.44054     1.40216   0.0203584
           6     1.45568     1.41108   0.0188648
           7     1.37548       1.406   0.0167349
           8     1.42728     1.40866   0.0147352
           9     1.38778     1.40634   0.0132005
          10     1.44017     1.40972    0.012282
          11     1.34471     1.40381   0.0125838
          12     1.30538     1.39561   0.0141155
          13     1.41376       1.397   0.0130593
          14     1.36872     1.39498   0.0122581
          15     1.39387     1.39491   0.0114119
          16     1.34642     1.39188   0.0110968
          17     1.34401     1.38906   0.0107972
          18     1.36914     1.38796   0.0102397
          19      1.4261     1.38996   0.0098917
          20     1.36536     1.38873  0.00946436
          21     1.33243     1.38605  0.00939318
          22     1.42114     1.38765  0.00909696
          23     1.45002     1.39036   0.0091057
          24     1.38554     1.39016  0.00872036
          25     1.40548     1.39077  0.00838671
          26     1.40345     1.39126  0.00807243
          27     1.49873     1.39524  0.00872816
          28     1.48493     1.39844  0.00899999
          29     1.36746     1.39737  0.00874959
          30     1.33491     1.39529  0.00870561
          31     1.35427     1.39397  0.00852346
          32     1.40884     1.39443  0.00826588
          33     1.39182     1.39435  0.00801187
          34     1.43167     1.39545  0.00784977
          35     1.33377     1.39369  0.00782328
          36     1.40778     1.39408  0.00761293
          37     1.43158     1.39509  0.00747337
          38     1.32257     1.39319  0.00752024
          39     1.44279     1.39446  0.00743451
          40     1.42231     1.39515  0.00727965
          41     1.38849     1.39499  0.00710174
          42     1.43863     1.39603  0.00700804
          43     1.41544     1.39648  0.00685799
          44     1.43677      1.3974  0.00676258
          45     1.41149     1.39771  0.00661801
          46     1.40436     1.39786  0.00647415
          47     1.34228     1.39667  0.00644432
          48     1.38726     1.39648  0.00631168
          49     1.45282     1.39763  0.00628755
          50     1.39611      1.3976  0.00616059
          51     1.36271     1.39691   0.0060772
          52     1.40173     1.39701  0.00595991
          53     1.43694     1.39776  0.00589474
          54     1.37267     1.39729  0.00580318
          55     1.41179     1.39756  0.00570279
          56      1.4749     1.39894  0.00576781
          57     1.40106     1.39898  0.00566584
          58     1.30502     1.39736  0.00579818
          59     1.38609     1.39716  0.00570226
          60     1.44321     1.39793  0.00565869
          61      1.4387      1.3986  0.00560514
          62     1.37379      1.3982  0.00552849
          63     1.39109     1.39809   0.0054412
          64     1.40788     1.39824  0.00535769
          65     1.47465     1.39942  0.00540402
          66     1.42292     1.39977  0.00533341
          67     1.39541     1.39971  0.00525361
          68     1.38322     1.39946  0.00518145
          69     1.33429     1.39852  0.00519243
          70     1.44915     1.39924  0.00516858
          71     1.39973     1.39925  0.00509526
          72     1.35716     1.39867   0.0050579
          73        1.46     1.39951  0.00505839
          74     1.40244     1.39955  0.00498972
          75     1.35908     1.39901  0.00495222
          76     1.38506     1.39882  0.00489007
          77      1.4456     1.39943  0.00486422
          78     1.38246     1.39921  0.00480638
          79     1.38978     1.39909  0.00474665
          80     1.38603     1.39893  0.00468979
          81     1.40914     1.39906  0.00463325
          82     1.40153     1.39909  0.00457649
          83     1.43068     1.39947  0.00453701
          84     1.45494     1.40013  0.00453105
          85     1.39635     1.40008  0.00447765
          86     1.32575     1.39922  0.00450889
          87     1.33361     1.39846  0.00452012
          88       1.391     1.39838  0.00446927
          89     1.39723     1.39837  0.00441878
          90     1.42248     1.39863  0.00437762
          91     1.38736     1.39851  0.00433101
          92     1.38656     1.39838  0.00428565
          93     1.31436     1.39748  0.00433453
          94     1.44715     1.39801   0.0043206
          95      1.3842     1.39786  0.00427735
          96     1.45502     1.39846  0.00427423
          97     1.44281     1.39891  0.00425458
          98     1.44892     1.39942  0.00424174
          99     1.45837     1.40002  0.00424068
         100     1.37106     1.39973  0.00420803
