          10           0           0           0           0
          10   0.0230664           0           0           0
          10   0.0461329           0           0           0
          10   0.0691993           0           0           0
          10   0.0922657           0           0           0
          10    0.115332           0           0           0
          10    0.138399           0           0           0
          10    0.161465           0           0           0
          10    0.184531           0           0           0
          10    0.207598           0           0           0
          10    0.230664           0           0           0
          10    0.253731           0           0           0
          10    0.276797           0           0           0
          10    0.299864           0           0           0
          10     0.32293           0           0           0
          10    0.345996           0           0           0
          10    0.369063           0           0           0
          10    0.392129           0           0           0
          10    0.415196           0           0           0
          10    0.438262           0           0           0
          10    0.461329           0           0           0
          10    0.484395           0           0           0
          10    0.507461           0           0           0
          10    0.530528           0           0           0
          10    0.553594           0           0           0
          10    0.576661           0           0           0
          10    0.599727           0           0           0
          10    0.622794           0           0           0
          10     0.64586           0           0           0
          10    0.668926           0           0           0
          10    0.691993           0           0           0
          10    0.715059           0           0           0
          10    0.738126           0           0           0
          10    0.761192           0           0           0
          10    0.784259           0           0           0
          10    0.807325           0           0           0
          10    0.830391           0           0           0
          10    0.853458           0           0           0
          10    0.876524 0.000368202 7.36405e-05 3.95806e-05
          10    0.899591  0.00419756  0.00366587 0.000238546
          10    0.922657   0.0465831   0.0478941  0.00140041
          10    0.945724    0.290656    0.289604  0.00315041
          10     0.96879    0.992772    0.997437  0.00604689
          10    0.991856     2.23617     2.23843  0.00690594
          10     1.01492     3.58607     3.62286  0.00770572
          10     1.03799     4.61128     4.60654  0.00807493
          10     1.06106     4.92607      4.9073  0.00880927
          10     1.08412     4.52883     4.50711   0.0119647
          10     1.10719     3.65573     3.66644   0.0113974
          10     1.13026     2.70662     2.70278  0.00397306
          10     1.15332     1.82787      1.8213  0.00484854
          10     1.17639     1.14237     1.13181  0.00472973
          10     1.19945    0.641652    0.647584  0.00326708
          10     1.22252    0.346967    0.348031   0.0029327
          10     1.24559    0.175445    0.177367  0.00181667
          10     1.26865   0.0837746   0.0851638  0.00182161
          10     1.29172   0.0459572   0.0485731  0.00115552
          10     1.31479   0.0384299   0.0412857   0.0011725
          10     1.33785   0.0591995   0.0593813  0.00107994
          10     1.36092     0.10141    0.104568  0.00168297
          10     1.38399     0.18627    0.184129  0.00184603
          10     1.40705    0.306151    0.299531  0.00218793
          10     1.43012    0.453033    0.452823  0.00231169
          10     1.45319    0.626561    0.629398  0.00233624
          10     1.47625    0.791712    0.799689  0.00267496
          10     1.49932    0.930915    0.923934  0.00418834
          10     1.52238    0.978883    0.973127   0.0046928
          10     1.54545    0.926568    0.926008  0.00257788
          10     1.56852    0.809172     0.80742  0.00167782
          10     1.59158     0.64332    0.641587  0.00223985
          10     1.61465    0.455673    0.464638  0.00197859
          10     1.63772    0.315992    0.317425  0.00141024
          10     1.66078    0.218763    0.218675   0.0023951
          10     1.68385    0.188159    0.191192  0.00186631
          10     1.70692    0.253432    0.253235  0.00209154
          10     1.72998    0.419168      0.4298  0.00324501
          10     1.75305     0.73701    0.744527  0.00415889
          10     1.77612      1.1805     1.19033  0.00365095
          10     1.79918     1.72138     1.72273  0.00240087
          10     1.82225     2.24432     2.23765  0.00396412
          10     1.84531     2.62376     2.60945   0.0063936
          10     1.86838      2.7461     2.73013  0.00696348
          10     1.89145     2.56301     2.56283  0.00768641
          10     1.91451      2.1889     2.18563  0.00405054
          10     1.93758     1.69762     1.69106   0.0027515
          10     1.96065     1.19946     1.19604    0.002413
          10     1.98371    0.796691    0.794907   0.0026409
          10     2.00678    0.534383    0.537878  0.00462058
          10     2.02985    0.425053    0.427855  0.00318614
          10     2.05291    0.448899    0.456456   0.0030432
          10     2.07598    0.574791    0.582976  0.00237174
          10     2.09905    0.758064    0.758497   0.0017464
          10     2.12211    0.919478    0.919236  0.00159453
          10     2.14518      1.0172     1.02047   0.0017886
          10     2.16824     1.03478     1.03142   0.0026075
          10     2.19131    0.926819    0.922993   0.0026409
          10     2.21438    0.786375    0.781828  0.00132115
          10     2.23744    0.646542    0.651035    0.001848
          10     2.26051     0.57564    0.570246  0.00306098
          10     2.28358    0.566355    0.570086  0.00401406
