           1          46     1.06106      4.7408      4.7408           0
           2          46     1.06106      5.0018      4.8713    0.130497
           3          46     1.06106     4.72869     4.82376    0.089086
           4          46     1.06106     4.96696     4.85956   0.0724557
           5          46     1.06106     4.83874      4.8554   0.0562782
           6          46     1.06106     4.81602     4.84883   0.0464173
           7          46     1.06106     4.93465     4.86109   0.0411009
           8          46     1.06106     4.97353     4.87515   0.0382685
           9          46     1.06106     4.67719     4.85315   0.0402841
          10          46     1.06106     4.75696     4.84353   0.0372933
