           1     4.90369     4.90369           0
           2     4.91092      4.9073  0.00361454
           3     4.90062     4.90507  0.00305266
           4     4.89567     4.90272  0.00319149
           5     4.90898     4.90398  0.00277061
           6      4.9045     4.90406  0.00226386
           7     4.90576      4.9043  0.00192859
           8     4.89139     4.90269  0.00232275
           9     4.88901     4.90117  0.00255094
          10     4.87487     4.89854  0.00348153
          11     4.86761     4.89573  0.00422159
          12     4.91818      4.8976   0.0042838
          13     4.88369     4.89653  0.00408325
          14     4.91154      4.8976  0.00392954
          15      4.8988     4.89768  0.00365907
          16     4.87689     4.89638  0.00366108
          17     4.89564     4.89634  0.00343926
          18     4.87406      4.8951  0.00347085
          19     4.87769     4.89418  0.00340858
          20     4.91256      4.8951   0.0033617
          21     4.88388     4.89457  0.00324198
          22     4.90679     4.89512  0.00314061
          23     4.86206     4.89369   0.0033275
          24     4.87132     4.89275  0.00331937
          25     4.89978     4.89304   0.0031962
          26     4.88495     4.89272  0.00308652
          27     4.87584      4.8921  0.00303512
          28     4.89666     4.89226  0.00292924
          29     4.87356     4.89162  0.00289907
          30     4.90387     4.89203  0.00283039
          31     4.90128     4.89232  0.00275378
          32      4.9179     4.89312  0.00278358
          33     4.92088     4.89396  0.00282601
          34     4.89837     4.89409  0.00274469
          35     4.87951     4.89368   0.0026975
          36     4.91576     4.89429  0.00269233
          37     4.90692     4.89463  0.00264071
          38     4.87457      4.8941  0.00262394
          39     4.88951     4.89399  0.00255848
          40     4.92813     4.89484  0.00263576
          41     4.88747     4.89466  0.00257694
          42     4.90548     4.89492  0.00252798
          43     4.90105     4.89506  0.00247261
          44     4.89507     4.89506  0.00241576
          45     4.89856     4.89514  0.00236275
          46     4.89149     4.89506  0.00231217
          47     4.90384     4.89525  0.00227014
          48     4.90646     4.89548   0.0022346
          49     4.90636      4.8957  0.00219977
          50     4.89883     4.89576  0.00215623
          51      4.8934     4.89572  0.00211404
          52     4.92303     4.89624   0.0021385
          53     4.89718     4.89626  0.00209784
          54     4.88021     4.89596  0.00207996
          55     4.90412     4.89611  0.00204718
          56     4.88758     4.89596  0.00201605
          57     4.87089     4.89552   0.0020286
          58     4.89264     4.89547  0.00199393
          59     4.90299      4.8956  0.00196398
          60     4.87378     4.89523  0.00196491
          61      4.9093     4.89547  0.00194614
          62     4.88784     4.89534  0.00191844
          63      4.9073     4.89553  0.00189727
          64     4.92895     4.89605  0.00193902
          65     4.90031     4.89612  0.00191007
          66     4.88577     4.89596  0.00188744
          67     4.91311     4.89622  0.00187658
          68     4.90549     4.89635   0.0018538
          69     4.90285     4.89645  0.00182916
          70     4.88156     4.89624  0.00181535
          71     4.89965     4.89628  0.00179024
          72     4.90909     4.89646  0.00177414
          73      4.8789     4.89622  0.00176613
          74      4.8821     4.89603  0.00175251
          75      4.8901     4.89595   0.0017308
          76     4.88424      4.8958  0.00171481
          77     4.89171     4.89574  0.00169322
          78     4.89263      4.8957  0.00167185
          79     4.90371     4.89581  0.00165366
          80     4.89214     4.89576   0.0016335
          81     4.88169     4.89559  0.00162253
          82     4.91046     4.89577  0.00161286
          83     4.87752     4.89555  0.00160841
          84     4.87809     4.89534  0.00160267
          85     4.88709     4.89524  0.00158668
          86     4.91181     4.89544   0.0015799
          87     4.88446     4.89531  0.00156672
          88     4.90744     4.89545  0.00155494
          89      4.9349     4.89589  0.00159999
          90     4.88339     4.89575   0.0015882
          91     4.89154     4.89571  0.00157133
          92     4.88048     4.89554  0.00156294
          93     4.87494     4.89532  0.00156183
          94     4.90522     4.89542  0.00154871
          95     4.91344     4.89561  0.00154402
          96     4.88671     4.89552  0.00153066
          97     4.90273      4.8956  0.00151662
          98     4.90109     4.89565  0.00150212
          99      4.8752     4.89544  0.00150115
         100     4.91737     4.89566  0.00150215
