         100           0           0           0           0
         100   0.0230664           0           0           0
         100   0.0461329           0           0           0
         100   0.0691993           0           0           0
         100   0.0922657           0           0           0
         100    0.115332           0           0           0
         100    0.138399           0           0           0
         100    0.161465           0           0           0
         100    0.184531           0           0           0
         100    0.207598           0           0           0
         100    0.230664           0           0           0
         100    0.253731           0           0           0
         100    0.276797           0           0           0
         100    0.299864           0           0           0
         100     0.32293           0           0           0
         100    0.345996           0           0           0
         100    0.369063           0           0           0
         100    0.392129           0           0           0
         100    0.415196           0           0           0
         100    0.438262           0           0           0
         100    0.461329           0           0           0
         100    0.484395           0           0           0
         100    0.507461           0           0           0
         100    0.530528           0           0           0
         100    0.553594           0           0           0
         100    0.576661           0           0           0
         100    0.599727           0           0           0
         100    0.622794           0           0           0
         100     0.64586           0           0           0
         100    0.668926           0           0           0
         100    0.691993           0           0           0
         100    0.715059           0           0           0
         100    0.738126           0           0           0
         100    0.761192           0           0           0
         100    0.784259           0           0           0
         100    0.807325           0           0           0
         100    0.830391           0           0           0
         100    0.853458           0  3.1048e-07 2.18431e-07
         100    0.876524 8.83686e-05 7.99736e-05 5.64531e-06
         100    0.899591  0.00281236   0.0033954 3.48599e-05
         100    0.922657   0.0482601   0.0473918 0.000145297
         100    0.945724    0.285548    0.294003 0.000478943
         100     0.96879     1.00645     1.00731 0.000878351
         100    0.991856     2.23039     2.24123  0.00117858
         100     1.01492      3.6232     3.62514  0.00107395
         100     1.03799     4.61919     4.61811  0.00104603
         100     1.06106     4.91737     4.89566  0.00150215
         100     1.08412     4.49922     4.49263   0.0016403
         100     1.10719     3.66663     3.65677  0.00124759
         100     1.13026     2.70417     2.69331 0.000985389
         100     1.15332     1.80683     1.81688 0.000639791
         100     1.17639      1.1316     1.13052 0.000536877
         100     1.19945    0.645913    0.653726 0.000539398
         100     1.22252    0.346014    0.353433 0.000495269
         100     1.24559    0.178113    0.180153 0.000385237
         100     1.26865    0.085993   0.0890557 0.000269432
         100     1.29172   0.0492262   0.0494419 0.000220468
         100     1.31479   0.0416324   0.0421571 0.000200582
         100     1.33785   0.0598183   0.0606428  0.00022378
         100     1.36092     0.10252    0.105714 0.000255364
         100     1.38399       0.182    0.183943 0.000316964
         100     1.40705    0.300218    0.300734 0.000322245
         100     1.43012    0.451278    0.453195 0.000301404
         100     1.45319    0.628153    0.628134 0.000305514
         100     1.47625    0.795008    0.797322 0.000415886
         100     1.49932    0.931908    0.921744 0.000573699
         100     1.52238    0.978405    0.970615 0.000634901
         100     1.54545    0.932879    0.929423 0.000643653
         100     1.56852    0.810554     0.80854 0.000438096
         100     1.59158    0.640387    0.641163 0.000252461
         100     1.61465     0.46112    0.465494 0.000238889
         100     1.63772    0.316201    0.316814 0.000290286
         100     1.66078    0.217002    0.219604 0.000361275
         100     1.68385    0.189658    0.191961  0.00042744
         100     1.70692    0.251509    0.255106 0.000540752
         100     1.72998    0.426629    0.433876  0.00058799
         100     1.75305    0.741666    0.749574 0.000632841
         100     1.77612     1.19494     1.19776  0.00050792
         100     1.79918     1.73193     1.72725 0.000370601
         100     1.82225     2.24019     2.23455 0.000615868
         100     1.84531     2.60011     2.59676 0.000919927
         100     1.86838     2.72649     2.71442  0.00117021
         100     1.89145     2.56628     2.55763  0.00107188
         100     1.91451     2.18191      2.1803  0.00076782
         100     1.93758     1.69826     1.69022 0.000402645
         100     1.96065     1.19498     1.20058 0.000405734
         100     1.98371    0.793977    0.801809 0.000562659
         100     2.00678    0.536377    0.542811 0.000606686
         100     2.02985    0.428994    0.434475   0.0005906
         100     2.05291    0.457648    0.461469 0.000512227
         100     2.07598    0.587762     0.58693 0.000329964
         100     2.09905    0.758521    0.758275 0.000253389
         100     2.12211    0.917917    0.917083 0.000212881
         100     2.14518     1.01984     1.01423 0.000446219
         100     2.16824     1.02654     1.02152  0.00045378
         100     2.19131    0.924992    0.919259  0.00034882
         100     2.21438    0.774008    0.780361 0.000270452
         100     2.23744    0.648296    0.653807 0.000332841
         100     2.26051     0.56765    0.571871 0.000486758
         100     2.28358    0.568324    0.573069 0.000610763
