           1      4.9239      4.9239           0
           2     4.88109      4.9025   0.0214045
           3     4.85449     4.88649   0.0202191
           4     4.93223     4.89793   0.0183071
           5     4.92673     4.90369   0.0153058
           6     4.89472     4.90219   0.0125861
           7      4.9346     4.90682   0.0116012
           8     4.92032     4.90851   0.0101875
           9     4.87887     4.90522  0.00956909
          10     4.92607      4.9073  0.00880927
           1     1.78657     1.78657           0
           2     1.76315     1.77486   0.0117119
           3     1.74992     1.76655   0.0107156
           4     1.74508     1.76118  0.00928588
           5     1.75588     1.76012  0.00727052
           6     1.71514     1.75262  0.00956242
           7     1.76714      1.7547  0.00834345
           8     1.74775     1.75383   0.0072776
           9      1.7213     1.75021  0.00736598
          10     1.74068     1.74926   0.0066569
