0 0 0
1 0.410927 0.115477
2 0.278216 0.174802
3 0.409747 0.210268
4 1.00746 0.188742
5 0.444466 0.317298
6 0.786214 0.164379
7 0.397188 0.171913
8 0.815215 0.217651
9 -0.125381 0.251653
10 0.318354 0.173573
11 0.38967 0.19305
12 0.394839 0.200253
13 0.0513584 0.195198
14 0.187463 0.147866
15 0.330885 0.177368
16 0.494208 0.136277
17 0.327328 0.149908
18 0.458031 0.168411
19 0.254785 0.166531
20 0.33717 0.106733
21 0.46508 0.140422
22 0.477758 0.16825
23 0.503807 0.116049
24 0.304825 0.145314
25 0.263633 0.138287
26 0.349174 0.185251
27 0.375601 0.154541
28 0.0569893 0.157929
29 0.362286 0.168942
30 0.340972 0.116737
31 0.42415 0.136779
32 0.55679 0.133313
33 0.578275 0.122741
34 0.160089 0.143025
35 0.201821 0.159705
36 0.290614 0.168722
37 0.081782 0.20699
38 0.296497 0.140551
39 0.32744 0.132822
40 0.233363 0.127952
41 0.640701 0.105122
42 0.20735 0.142075
43 0.418823 0.175547
44 0.468619 0.107858
45 0.469609 0.153528
46 0.496385 0.110923
47 0.347395 0.141084
48 0.28295 0.133202
49 0.306141 0.198545
50 0.454704 0.15284
51 0.153236 0.137757
52 0.139092 0.118514
53 0.460127 0.134325
54 0.20657 0.172438
55 0.448453 0.128592
56 0.133489 0.127919
57 0.196232 0.106789
58 0.269984 0.124468
59 0.412674 0.129934
60 0.534966 0.130874
61 0.242857 0.13184
62 0.469363 0.110682
63 0.221892 0.138465
64 0.393827 0.176493
65 0.463739 0.109349
66 0.215623 0.146573
67 0.377296 0.118434
68 0.319505 0.141645
69 0.408364 0.0903
70 0.529184 0.109605
71 0.182733 0.134306
72 0.353042 0.115345
73 0.342437 0.133892
74 0.198146 0.12403
75 0.228014 0.124627
76 0.349937 0.111487
77 0.164455 0.108847
78 0.253757 0.144637
79 0.34056 0.0967894
80 0.0982849 0.114975
81 0.300494 0.129937
82 0.403187 0.119236
83 0.120162 0.0639125
84 0.465564 0.101907
85 0.328038 0.0690116
86 0.393487 0.109853
87 0.169808 0.11689
88 0.177788 0.127068
89 0.425856 0.115437
90 0.45386 0.112016
91 -0.0116085 0.118435
92 0.226708 0.137951
93 0.234113 0.114027
94 0.44332 0.0899465
95 0.228561 0.148906
96 0.364458 0.102276
97 0.439544 0.0928012
98 0.532047 0.12359
99 0.343777 0.116751
100 0.447663 0.107661
101 0.377558 0.175842
102 0.132169 0.122017
103 0.363344 0.137881
104 0.516259 0.110004
105 0.353332 0.149245
106 0.220129 0.127169
107 0.463462 0.126123
108 0.244446 0.147743
109 0.384682 0.181991
110 0.304202 0.10776
111 0.22105 0.139624
112 0.276718 0.118434
113 0.328853 0.102119
114 0.514715 0.148879
115 0.424152 0.107286
116 0.343938 0.100746
117 0.467188 0.146084
118 0.267647 0.159616
119 0.49067 0.100707
120 0.469902 0.0765876
121 0.456366 0.118235
122 0.24242 0.109866
123 0.39858 0.138641
124 0.394895 0.126168
125 0.148247 0.104852
126 0.452274 0.070923
127 0.249946 0.127334
128 0.12093 0.0719184
129 0.302905 0.126925
130 0.269787 0.110267
131 0.2885 0.137963
132 0.317407 0.145461
133 0.244308 0.176357
134 0.383408 0.0999888
135 0.456201 0.10607
136 0.504502 0.103978
137 0.302064 0.100123
138 0.35873 0.113313
139 0.311577 0.125139
140 0.381767 0.117389
141 0.361171 0.0937758
142 0.494293 0.121879
143 0.211613 0.0842745
144 0.442371 0.101276
145 0.357125 0.121781
146 0.0803508 0.0872613
147 0.251272 0.164902
148 0.420521 0.127522
149 0.126067 0.11467
150 0.277398 0.101262
151 0.199168 0.139482
152 0.400216 0.112408
153 0.435638 0.138317
154 0.281358 0.132866
155 0.258683 0.0994572
156 0.183368 0.123235
157 0.361745 0.120817
158 0.214525 0.119777
159 0.316595 0.117922
160 0.261266 0.119624
161 0.203912 0.118247
162 0.259832 0.106782
163 0.31358 0.114657
164 0.273531 0.079872
165 0.232916 0.106124
166 0.346553 0.130781
167 0.128163 0.099631
168 0.59853 0.099138
169 0.31355 0.127558
170 0.171962 0.113988
171 0.14909 0.0967443
172 0.378181 0.139216
173 0.249297 0.173033
174 0.427657 0.105067
175 0.353975 0.122625
176 0.172259 0.138101
177 0.165645 0.169953
178 0.299646 0.128589
179 0.244445 0.110438
180 0.470045 0.123001
181 0.361156 0.118923
182 0.391817 0.103565
183 0.539626 0.112447
184 0.14884 0.120076
185 0.637989 0.148989
186 0.284609 0.158446
187 0.219439 0.126373
188 0.333972 0.102286
189 0.383453 0.091535
190 0.0893458 0.117666
191 0.138219 0.0876508
192 0.402517 0.118315
193 0.281213 0.0834776
194 0.274821 0.125936
195 0.244542 0.129582
196 0.154802 0.171992
197 0.385158 0.130398
198 0.393442 0.098031
199 0.215667 0.122125
200 0.16925 0.14088
201 0.0693491 0.0960688
202 0.121309 0.166636
203 0.619649 0.0987751
204 0.392632 0.138224
205 0.423262 0.111002
206 0.434836 0.109428
207 0.370075 0.144215
208 0.41584 0.13928
209 0.415586 0.126742
210 0.137497 0.10076
211 0.350217 0.114522
212 0.299088 0.0899627
213 0.177394 0.137117
214 0.235307 0.112
215 0.241533 0.118129
216 0.191 0.184655
217 0.437753 0.144539
218 0.124095 0.154278
219 0.308696 0.154427
220 0.00645565 0.137938
221 0.296723 0.142758
222 0.30943 0.128316
223 0.43776 0.111984
224 0.313901 0.0745517
225 0.0503975 0.119974
226 0.288216 0.130199
227 0.332787 0.133193
228 0.521635 0.157701
229 0.0550694 0.162785
230 0.397173 0.103868
231 0.296542 0.135508
232 0.28364 0.114895
233 0.194578 0.133572
234 0.167634 0.147819
235 0.517414 0.109776
236 0.15914 0.124737
237 0.293119 0.153161
238 0.34204 0.098225
239 0.371291 0.162325
240 0.320479 0.11165
241 0.240332 0.138904
242 0.267152 0.124578
243 0.00520534 0.144616
244 0.516198 0.159627
245 0.250808 0.136754
246 0.369829 0.0960093
247 0.389502 0.113838
248 0.192672 0.161857
249 0.370706 0.11444
250 0.326215 0.141645
251 0.393256 0.183039
252 0.268998 0.148191
253 0.408693 0.120342
254 0.0990427 0.134653
255 0.160445 0.175827
256 0.233633 0.178813
257 0.402077 0.142715
258 0.362288 0.142444
259 0.420394 0.138049
260 0.205357 0.131756
261 0.458927 0.12304
262 0.331819 0.13105
263 0.501131 0.112291
264 0.48287 0.145649
265 0.429856 0.178981
266 0.278662 0.145619
267 0.31981 0.14614
268 0.499285 0.172361
269 0.259855 0.156435
270 0.211327 0.133603
271 0.604374 0.145831
272 0.140733 0.114183
273 0.267084 0.223182
274 0.538906 0.134213
275 0.32322 0.121093
276 0.607457 0.128721
277 0.335182 0.168312
278 -0.0269419 0.186851
279 0.384006 0.129059
280 0.455882 0.178239
281 0.595761 0.166229
282 0.366135 0.129538
283 0.192628 0.171862
284 0.362259 0.206852
285 0.374665 0.129616
286 0.20967 0.149726
287 0.426994 0.199544
288 0.519677 0.175721
289 0.43055 0.188767
290 0.302162 0.213221
291 0.54946 0.156912
292 0.295963 0.208545
293 0.460125 0.16017
294 0.0147078 0.111978
295 0.213331 0.29442
296 0.447533 0.212146
297 0.280944 0.184477
298 0.574852 0.230329
299 0 0
