           1     1.63017     1.63017           0
           2     1.66253     1.64635   0.0161825
           3      1.6557     1.64947  0.00984864
           4     1.65489     1.65082    0.007095
           5     1.64735     1.65013  0.00553943
           6     1.65077     1.65024  0.00452419
           7     1.62517     1.64665  0.00523849
           8     1.67137     1.64974  0.00548846
           9     1.64346     1.64905  0.00489051
          10     1.66371     1.65051  0.00461339
          11      1.6383      1.6494  0.00431801
          12     1.62898      1.6477  0.00429351
          13      1.6322     1.64651  0.00412543
          14     1.64195     1.64618  0.00383325
          15     1.64787     1.64629  0.00357034
          16     1.64095     1.64596  0.00335641
          17     1.62975     1.64501  0.00329385
          18     1.64348     1.64492  0.00310663
          19     1.62277     1.64376  0.00316148
          20     1.64724     1.64393  0.00300429
          21     1.61689     1.64264  0.00313435
          22     1.61539      1.6414   0.0032351
          23     1.64304     1.64148  0.00309206
          24     1.65408       1.642  0.00300666
          25     1.58808     1.63984  0.00360119
          26     1.63114     1.63951  0.00347608
          27     1.63385      1.6393  0.00335142
          28     1.68375     1.64089  0.00359867
          29     1.68049     1.64225  0.00373119
          30     1.62499     1.64168  0.00365033
          31     1.66999     1.64259  0.00364682
          32     1.68279     1.64385  0.00374783
          33      1.6515     1.64408  0.00363989
          34     1.60987     1.64307  0.00367173
          35     1.64451     1.64311  0.00356552
          36     1.65464     1.64343  0.00347983
          37     1.63509     1.64321  0.00339198
          38     1.65812      1.6436  0.00332474
          39     1.69916     1.64503  0.00353783
          40     1.65598      1.6453  0.00345912
          41     1.65275     1.64548  0.00337858
          42     1.67828     1.64626  0.00338836
          43      1.6614     1.64661   0.0033273
          44     1.63073     1.64625  0.00327077
          45     1.64771     1.64629  0.00319743
          46     1.66631     1.64672   0.0031573
          47      1.6146     1.64604  0.00316407
          48     1.65509     1.64623  0.00310318
          49     1.63942     1.64609  0.00304236
          50     1.66993     1.64656  0.00301879
          51     1.63691     1.64637  0.00296506
          52     1.65671     1.64657  0.00291427
          53     1.63937     1.64644  0.00286198
          54     1.61524     1.64586   0.0028673
          55     1.64724     1.64588  0.00281479
          56     1.67082     1.64633  0.00279972
          57     1.68856     1.64707  0.00284822
          58     1.66849     1.64744  0.00282294
          59     1.65096      1.6475  0.00277532
          60     1.63507     1.64729  0.00273653
          61     1.60914     1.64667  0.00276303
          62      1.6223     1.64627  0.00274636
          63     1.67191     1.64668  0.00273289
          64     1.64673     1.64668  0.00268985
          65     1.60458     1.64603  0.00272622
          66     1.64325     1.64599  0.00268493
          67      1.6499     1.64605   0.0026452
          68     1.62689     1.64577   0.0026212
          69     1.63857     1.64566  0.00258504
          70     1.63784     1.64555  0.00255029
          71     1.67797     1.64601  0.00255523
          72     1.63737     1.64589  0.00252234
          73     1.62772     1.64564  0.00249996
          74     1.65815     1.64581  0.00247174
          75     1.65288      1.6459  0.00244038
          76     1.65903     1.64608  0.00241424
          77     1.66366      1.6463   0.0023936
          78     1.68524      1.6468  0.00241487
          79     1.64112     1.64673  0.00238519
          80     1.66777     1.64699  0.00236982
          81     1.69941     1.64764   0.0024282
          82     1.63422     1.64748  0.00240398
          83     1.62464      1.6472  0.00239073
          84     1.64635     1.64719  0.00236212
          85     1.67628     1.64753  0.00235912
          86     1.60848     1.64708  0.00237535
          87     1.63987       1.647  0.00234935
          88      1.6595     1.64714  0.00232684
          89     1.66382     1.64733  0.00230816
          90     1.66592     1.64753  0.00229171
          91     1.63729     1.64742  0.00226918
          92     1.63722     1.64731  0.00224712
          93     1.62676     1.64709  0.00223378
          94     1.64153     1.64703  0.00221068
          95     1.64457       1.647  0.00218744
          96      1.6344     1.64687  0.00216851
          97     1.65976     1.64701  0.00215015
          98     1.70547      1.6476  0.00221012
          99     1.66355     1.64776  0.00219361
         100     1.62512     1.64754  0.00218334
