           1   0.0490656   0.0490656           0
           2   0.0490182   0.0490419 2.37022e-05
           3   0.0490806   0.0490548 1.88122e-05
           4   0.0491132   0.0490694 1.97583e-05
           5   0.0489564   0.0490468 2.73013e-05
           6   0.0489739   0.0490346 2.53889e-05
           7   0.0489886   0.0490281 2.24416e-05
           8   0.0491272   0.0490405 2.30495e-05
           9   0.0491563   0.0490533 2.40578e-05
          10    0.048745   0.0490225 3.75985e-05
