           1          46     2.97312     1.07729     1.07729           0
           2          46     2.97312    0.890509    0.983902   0.0933924
           3          46     2.97312    0.967243    0.978349   0.0542053
           4          46     2.97312    0.934934    0.967495   0.0398361
           5          46     2.97312    0.993494    0.972695   0.0312919
           6          46     2.97312     1.17473     1.00637   0.0422679
           7          46     2.97312    0.999047     1.00532   0.0357382
           8          46     2.97312    0.948564    0.998226   0.0317529
           9          46     2.97312     1.03539     1.00236   0.0283063
          10          46     2.97312    0.996018     1.00172   0.0253259
